Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Access Type,Source,EID
"Flatt, J.W., Butcher, S.J.","57207710746;7101782199;","Adenovirus flow in host cell networks",2019,"Open Biology","9","2", 190012,"","",,2,"10.1098/rsob.190012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062335409&doi=10.1098%2frsob.190012&partnerID=40&md5=fbae254ee1aa4baa436933f646a7a361",Review,"Final",Open Access,Scopus,2-s2.0-85062335409
"Yu, X., Guan, W., Zhang, Y., Deng, Q., Li, J., Ye, H., Deng, S., Han, W., Yu, Y.","57204878072;55264873700;55531936700;57201232018;56459491500;56310229300;57061530400;56737330400;57188650170;","Large-scale gene analysis of rabbit atherosclerosis to discover new biomarkers for coronary artery disease",2019,"Open Biology","9","1", 180238,"","",,,"10.1098/rsob.180238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061344000&doi=10.1098%2frsob.180238&partnerID=40&md5=9ccde30716dbf8689c33c0734aa5904d",Article,"Final",Open Access,Scopus,2-s2.0-85061344000
"Verstreken, C.M., Labouesse, C., Agley, C.C., Chalut, K.J.","57193499093;55759265600;55318699900;12806278100;","Embryonic stem cells become mechanoresponsive upon exit from ground state of pluripotency",2019,"Open Biology","9","1", 180203,"","",,,"10.1098/rsob.180203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061339137&doi=10.1098%2frsob.180203&partnerID=40&md5=d07bcbd2b7a897ff1ff8cd6aa51ae443",Article,"Final",Open Access,Scopus,2-s2.0-85061339137
"Glover, D.M.","35598057300;","2018: A year in review for Open Biology",2019,"Open Biology","9","1", 190015,"","",,,"10.1098/rsob.190015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061336291&doi=10.1098%2frsob.190015&partnerID=40&md5=36af6436adb00d812f8a1f9f51f6da51",Editorial,"Final",Open Access,Scopus,2-s2.0-85061336291
"Mechela, A., Schwenkert, S., Soll, J.","57205731425;15756479700;57204297831;","A brief history of thylakoid biogenesis",2019,"Open Biology","9","1", 180237,"","",,3,"10.1098/rsob.180237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061333085&doi=10.1098%2frsob.180237&partnerID=40&md5=3a48e18d375f62e9f27abe7fddfc4be2",Review,"Final",Open Access,Scopus,2-s2.0-85061333085
"Parhad, S.S., Theurkauf, W.E.","56198809500;7003327650;","Rapid evolution and conserved function of the piRNA pathway",2019,"Open Biology","9","1", 180181,"","",,1,"10.1098/rsob.18.0181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061330386&doi=10.1098%2frsob.18.0181&partnerID=40&md5=53f9bfb2ac4f7c6972d3e99904b09f20",Review,"Final",,Scopus,2-s2.0-85061330386
"Heil, C.","56680931400;","Hedgehog pathway permissive conditions allow generation of immortal cell lines from granule cells derived from cancerous and non-cancerous cerebellum",2019,"Open Biology","9","1", 180145,"","",,,"10.1098/rsob.180145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061327701&doi=10.1098%2frsob.180145&partnerID=40&md5=97afce9d3464348e055fd3b2f69aa298",Article,"Final",Open Access,Scopus,2-s2.0-85061327701
"Chen, B., Xia, Z., Deng, Y.-N., Yang, Y., Zhang, P., Zhu, H., Xu, N., Liang, S.","57191955385;56225697500;57209553135;35095766000;55547109494;9235935100;55771049200;23668187700;","Emerging microRNA biomarkers for colorectal cancer diagnosis and prognosis",2019,"Open Biology","9","1", 180212,"","",,1,"10.1098/rsob.180212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061317459&doi=10.1098%2frsob.180212&partnerID=40&md5=c835b148e5829428af25508e02acb021",Review,"Final",Open Access,Scopus,2-s2.0-85061317459
"Zhu, F., Li, D., Chen, K.","57188731832;57205728473;55762551300;","Structures and functions of invertebrate glycosylation",2019,"Open Biology","9","1", 180232,"","",,2,"10.1098/rsob.180232","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061313977&doi=10.1098%2frsob.180232&partnerID=40&md5=5ec109d24da7b9e271348d2a2c910976",Review,"Final",Open Access,Scopus,2-s2.0-85061313977
"Dobs, Y.E., Ali, M.M.","57205731169;57195523987;","The epigenetic modulation of alcohol/ ethanol and cannabis exposure/ co-exposure during different stages",2019,"Open Biology","9","1", 180115,"","",,1,"10.1098/rsob.180115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061311965&doi=10.1098%2frsob.180115&partnerID=40&md5=0a3eefb77150d84618e9d30038c99dbd",Review,"Final",Open Access,Scopus,2-s2.0-85061311965
"Long, K.R., Huttner, W.B.","36554347900;7102476422;","How the extracellular matrix shapes neural development",2019,"Open Biology","9","1", 180216,"","",,,"10.1098/rsob.180216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061303269&doi=10.1098%2frsob.180216&partnerID=40&md5=98c33f06dc3ea910d373baae81ee4b54",Review,"Final",Open Access,Scopus,2-s2.0-85061303269
"Wu, Y.-Y., Chiu, F.-L., Yeh, C.-S., Kuo, H.-C.","57205726180;56008074000;57205734307;7201654727;","Opportunities and challenges for the use of induced pluripotent stem cells in modelling neurodegenerative disease",2019,"Open Biology","9","1", 180177,"","",,1,"10.1098/rsob.180177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061298732&doi=10.1098%2frsob.180177&partnerID=40&md5=66def0fbaa6780939576d00145452092",Review,"Final",Open Access,Scopus,2-s2.0-85061298732
"Hsu, Y.-T., Chang, Y.-G., Chern, Y.","36171525900;57197708250;7006257884;","Insights into GABA <inf>A</inf> ergic system alteration in Huntington's disease",2018,"Open Biology","8","12", 180165,"","",,3,"10.1098/rsob.180165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059704803&doi=10.1098%2frsob.180165&partnerID=40&md5=667a21c778cb250a8fb1905ac5909d7d",Review,"Final",Open Access,Scopus,2-s2.0-85059704803
"Sun, J.S., Xiao, S., Carlson, J.R.","57007342300;57205347729;35344571300;","The diverse small proteins called odorant-binding proteins",2018,"Open Biology","8","12", 180208,"","",,,"10.1098/rsob.180208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059697005&doi=10.1098%2frsob.180208&partnerID=40&md5=43feec9ab804ae812d5a2a60675f3621",Review,"Final",Open Access,Scopus,2-s2.0-85059697005
"Tang, J., Bassham, D.C.","57201314427;6603860927;","Autophagy in crop plants: What's new beyond Arabidopsis?",2018,"Open Biology","8","12", 180162,"","",,,"10.1098/rsob.180162","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059684804&doi=10.1098%2frsob.180162&partnerID=40&md5=78f15795af65d52e11fef5096a446606",Review,"Final",Open Access,Scopus,2-s2.0-85059684804
"Hamm, D.C., Harrison, M.M.","55811616200;12243311100;","Regulatory principles governing the maternal-to-zygotic transition: Insights from Drosophila melanogaster",2018,"Open Biology","8","12", 180183,"","",,,"10.1098/rsob.180183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059680857&doi=10.1098%2frsob.180183&partnerID=40&md5=db6dfe557d18821937e3af43d9982c4e",Review,"Final",Open Access,Scopus,2-s2.0-85059680857
"Mineo, A., Furriols, M., Casanova, J.","55916759600;6602896347;7201862286;","The trigger (and the restriction) of Torso RTK activation",2018,"Open Biology","8","12", 180180,"","",,1,"10.1098/rsob.180180","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059673389&doi=10.1098%2frsob.180180&partnerID=40&md5=ac0e4948ca168d6536a3180bc43bac18",Review,"Final",Open Access,Scopus,2-s2.0-85059673389
"Zhang, J.-L., Yuan, X.-B., Chen, S.-J., Chen, H.-H., Xu, N., Xue, W.-H., Fu, S.-J., Zhang, C.-X., Xu, H.-J.","57200110630;57200106528;57205347759;57200111448;57196414468;57196423798;57200113113;8901627100;55392142100;","The histone deacetylase NlHDAC1 regulates both female and male fertility in the brown planthopper, Nilaparvata lugens",2018,"Open Biology","8","12", 180158,"","",,,"10.1098/rsob.180158","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059667477&doi=10.1098%2frsob.180158&partnerID=40&md5=4b58537c7acf265a00192f8c9df112d4",Article,"Final",Open Access,Scopus,2-s2.0-85059667477
"Luo, R., Bai, C., Yang, L., Zheng, Z., Su, G., Gao, G., Wei, Z., Zuo, Y., Li, G.","57204505961;36652435000;57207354317;57206699624;48661500200;57204496242;57204448046;26435581300;7407031379;","Correction to: DNA methylation subpatterns at distinct regulatory regions in human early embryos (Open Biology (2018) 8 (180131) DOI: 10.1098/rsob.180131)",2018,"Open Biology","8","12", 180215,"","",,1,"10.1098/rsob.180215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059659219&doi=10.1098%2frsob.180215&partnerID=40&md5=f9f7089eb075acb392c61ccfabb15839",Erratum,"Final",Open Access,Scopus,2-s2.0-85059659219
"Inoue, K.","7601536892;","A state-of-the-art perspective on microgliopathic pain",2018,"Open Biology","8","11", 180154,"","",,1,"10.1098/rsob.180154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057572296&doi=10.1098%2frsob.180154&partnerID=40&md5=cfe27979a75f0fc2df3c5c6710cba68d",Review,"Final",Open Access,Scopus,2-s2.0-85057572296
"Su, T.T.","56922816100;","Cellular plasticity, caspases and autophagy; that which does not kill us, well, makes us different",2018,"Open Biology","8","11", 180157,"","",,1,"10.1098/rsob.180157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057537642&doi=10.1098%2frsob.180157&partnerID=40&md5=a0655c0729890c6b125ff3489e01d40e",Review,"Final",Open Access,Scopus,2-s2.0-85057537642
"Lozano, G., Francisco-Velilla, R., Martinez-Salas, E.","36959260200;35363852000;7004619705;","Deconstructing internal ribosome entry site elements: An update of structural motifs and functional divergences",2018,"Open Biology","8","11", 180155,"","",,2,"10.1098/rsob.180155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057530241&doi=10.1098%2frsob.180155&partnerID=40&md5=1df306e12b0d912d6a7035e3354394e3",Review,"Final",Open Access,Scopus,2-s2.0-85057530241
"Wang, Y., Ajtai, K., Burghardt, T.P.","55613823000;7003724574;7004835263;","Cardiac and skeletal actin substrates uniquely tune cardiac myosin strain-dependent mechanics",2018,"Open Biology","8","11", 180143,"","",,1,"10.1098/rsob.180143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056960800&doi=10.1098%2frsob.180143&partnerID=40&md5=6ed7905c59b9bdeff070dc0bf7ccfee5",Article,"Final",Open Access,Scopus,2-s2.0-85056960800
"Sunter, J.D., Moreira-Leite, F., Gull, K.","23989763200;6506142979;7004312188;","Dependency relationships between IFT-dependent flagellum elongation and cell morphogenesis in Leishmania",2018,"Open Biology","8","11", 180124,"","",,2,"10.1098/rsob.180124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056921800&doi=10.1098%2frsob.180124&partnerID=40&md5=60e68f5a90a27f78a3e2752d67828623",Article,"Final",Open Access,Scopus,2-s2.0-85056921800
"Zaidan, N., Ottersbach, K.","57204740610;6603342524;","The multi-faceted role of Gata3 in developmental haematopoiesis",2018,"Open Biology","8","11", 180152,"","",,,"10.1098/rsob.180152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056920087&doi=10.1098%2frsob.180152&partnerID=40&md5=8b10cee2dce4c7dab485e1688991a3a8",Review,"Final",Open Access,Scopus,2-s2.0-85056920087
"McWilliams, T.G., Barini, E., Pohjolan-Pirhonen, R., Brooks, S.P., Singh, F., Burel, S., Balk, K., Kumar, A., Montava-Garriga, L., Prescott, A.R., Hassoun, S.M., Mouton-Liger, F., Ball, G., Hills, R., Knebel, A., Ulusoy, A., Di Monte, D.A., Tamjar, J., Antico, O., Fears, K., Smith, L., Brambilla, R., Palin, E., Valori, M., Eerola-Rautio, J., Tienari, P., Corti, O., Dunnett, S.B., Ganley, I.G., Suomalainen, A., Muqit, M.M.K.","56545432400;57207307753;57192689478;35585313800;55774597700;57192407428;57142369700;56701159700;57200222653;57205138085;57156139700;36198788200;57102715000;57204615518;7004054065;24336948100;35371021000;55349378600;57094133200;57204619852;57204621121;7005207779;36157224600;55987045200;56469691200;7006905332;6602914202;57208456871;6507268479;7004324497;55393007300;","Phosphorylation of Parkin at serine 65 is essential for its activation in vivo",2018,"Open Biology","8","11", 180108,"","",,10,"10.1098/rsob.180108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056378341&doi=10.1098%2frsob.180108&partnerID=40&md5=aef3c69f091dca158cc54637f213f7ee",Article,"Final",Open Access,Scopus,2-s2.0-85056378341
"Abascal, N.C., Regan, L.","53263240400;35565271400;","The past, present and future of protein-based materials",2018,"Open Biology","8","10", 180113,"","",,2,"10.1098/rsob.180113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055858831&doi=10.1098%2frsob.180113&partnerID=40&md5=313fd373d3f50a5a19f9518dd1861450",Review,"Final",Open Access,Scopus,2-s2.0-85055858831
"Onelli, E., Scali, M., Caccianiga, M., Stroppa, N., Morandini, P., Pavesi, G., Moscatelli, A.","6602619371;6604064937;6506184092;57190406609;35619244900;7005999348;7003848680;","Microtubules play a role in trafficking prevacuolar compartments to vacuoles in tobacco pollen tubes",2018,"Open Biology","8","10", 180078,"","",,,"10.1098/rsob.180078","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055850087&doi=10.1098%2frsob.180078&partnerID=40&md5=181e3d8c1b23828b39477539dfe50590",Article,"Final",Open Access,Scopus,2-s2.0-85055850087
"Wang, F., Zhang, W., Wu, T., Chu, H.","57204057690;57204504316;57204504602;55490501900;","Reduced interleukin-38 in non-small cell lung cancer is associated with tumour progression",2018,"Open Biology","8","10", 180132,"","",,2,"10.1098/rsob.180132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055849196&doi=10.1098%2frsob.180132&partnerID=40&md5=c7a0010d2535c12254342bffed09b4de",Article,"Final",Open Access,Scopus,2-s2.0-85055849196
"Nordor, A.V., Bellet, D., Siwo, G.H.","56520203400;55397209400;35724576600;","Cancer-malaria: Hidden connections",2018,"Open Biology","8","10", 180127,"","",,1,"10.1098/rsob.180127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055835010&doi=10.1098%2frsob.180127&partnerID=40&md5=21a0f122d2db70c3da9b9a874558946b",Review,"Final",Open Access,Scopus,2-s2.0-85055835010
"Luo, R., Bai, C., Yang, L., Zheng, Z., Su, G., Gao, G., Wei, Z., Zuo, Y., Li, G.","57204505961;36652435000;57208730360;57209911309;48661500200;56651572600;20735989500;26435581300;7407031379;","DNA methylation subpatterns at distinct regulatory regions in human early embryos",2018,"Open Biology","8","10", 180131,"","",,3,"10.1098/rsob.180131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055831867&doi=10.1098%2frsob.180131&partnerID=40&md5=3d559a419ceb1f4b89056ecbb637b1d5",Article,"Final",Open Access,Scopus,2-s2.0-85055831867
"Chartier, T.F., Deschamps, J., Dürichen, W., Jékely, G., Arendt, D.","57204506836;56432264100;57204503062;6602847047;7003366390;","Whole-head recording of chemosensory activity in the marine annelid Platynereis dumerilii",2018,"Open Biology","8","10", 180139,"","",,2,"10.1098/rsob.180139","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055774813&doi=10.1098%2frsob.180139&partnerID=40&md5=a0d3d563cb5bb9e235a261d8f2ee461d",Article,"Final",Open Access,Scopus,2-s2.0-85055774813
"Shu, L., Wang, Z., Wang, Q., Wang, Y., Zhang, X.","55567200500;57209622126;57193123725;56538765500;56389303400;","Signature miRNAs in peripheral blood monocytes of patients with gastric or breast cancers",2018,"Open Biology","8","10", 180051,"","",,1,"10.1098/rsob.180051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055769306&doi=10.1098%2frsob.180051&partnerID=40&md5=a8b5bb16a26ea7d17cad24dced929409",Article,"Final",Open Access,Scopus,2-s2.0-85055769306
"Sefried, S., Häring, H.-U., Weigert, C., Eckstein, S.S.","57204439096;36038728300;55982182800;57195274586;","Suitability of hepatocyte cell lines HepG2, AML12 and THLE-2 for investigation of insulin signalling and hepatokine gene expression",2018,"Open Biology","8","10", 180147,"","",,1,"10.1098/rsob.180147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055611457&doi=10.1098%2frsob.180147&partnerID=40&md5=8a70e880f4925c6909b6bc6ee49234c5",Article,"Final",Open Access,Scopus,2-s2.0-85055611457
"Lopez, A., Fleming, A., Rubinsztein, D.C.","57194630952;7202763258;7201740644;","Seeing is believing: Methods to monitor vertebrate autophagy in vivo",2018,"Open Biology","8","10", 180106,"","",,,"10.1098/rsob.180106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055602313&doi=10.1098%2frsob.180106&partnerID=40&md5=b0cab3c9aa670428d51bfc5b016c873c",Review,"Final",Open Access,Scopus,2-s2.0-85055602313
"Nakagawa, S., Yamazaki, T., Hirose, T.","7402703498;56449943900;7402601984;","Molecular dissection of nuclear paraspeckles: Towards understanding the emerging world of the RNP milieu",2018,"Open Biology","8","10", 180150,"","",,4,"10.1098/rsob.180150","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055597683&doi=10.1098%2frsob.180150&partnerID=40&md5=69f2bd2dbd9dce52772b2b0659e76bc5",Review,"Final",Open Access,Scopus,2-s2.0-85055597683
"Raich, N., Mahmoudi, S., Emre, D., Karess, R.E.","57204277597;57195738667;16300572200;6701722113;","Mad1 influences interphase nucleoplasm organization and chromatin regulation in Drosophila",2018,"Open Biology","8","10", 180166,"","",,,"10.1098/rsob.180166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055081226&doi=10.1098%2frsob.180166&partnerID=40&md5=cf5a32f2eaafcb47e1f130830b599ed7",Article,"Final",Open Access,Scopus,2-s2.0-85055081226
"Liu, H., Ma, Y., Liu, C., Li, P., Yu, T.","36071543900;8520052500;57204168286;57207382149;57199082141;","Reduced miR-125a-5p level in non-small-cell lung cancer is associated with tumour progression",2018,"Open Biology","8","10", 180118,"","",,5,"10.1098/rsob.180118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054777298&doi=10.1098%2frsob.180118&partnerID=40&md5=82f8de139871e8cf8f041e7e3f9394e7",Article,"Final",Open Access,Scopus,2-s2.0-85054777298
"Yan, B., Hu, Y., Ma, T., Wang, Y.","55586127200;57197825471;55586650800;57204170965;","IDH1 mutation promotes lung cancer cell proliferation through methylation of Fibulin-5",2018,"Open Biology","8","10", 180086,"","",,,"10.1098/rsob.180086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054776352&doi=10.1098%2frsob.180086&partnerID=40&md5=de1274342f3cc441999eb501f7a2438f",Article,"Final",Open Access,Scopus,2-s2.0-85054776352
"Wei, Y., Zhang, J., Xu, S., Peng, X., Yan, X., Li, X., Wang, H., Chang, H., Gao, Y.","57202219302;57196037842;57192065311;57200756150;57204164580;57200637794;54780802600;43760922500;55611798800;","Controllable oxidative stress and tissue specificity in major tissues during the torpor-arousal cycle in hibernating Daurian ground squirrels",2018,"Open Biology","8","10", 180068,"","",,1,"10.1098/rsob.180068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054771475&doi=10.1098%2frsob.180068&partnerID=40&md5=5fc5c6bc68ac50075d3b0c22073e3d56",Article,"Final",Open Access,Scopus,2-s2.0-85054771475
